"Latitude","Longitude","Species","DBH"
47.5837067123,-121.995973745,"Zelkova (Zelkova species)",7
47.5837019027,-121.995915276,"Zelkova (Zelkova species)",5
47.5837071932,-121.995861799,"Zelkova (Zelkova species)",7
47.5853968856,-121.994316586,"Maple, Red (Acer rubrum)",14
47.5853809078,-121.994406191,"Maple, Red (Acer rubrum)",14
47.5853725715,-121.994484467,"Maple, Red (Acer rubrum)",11
47.5853051869,-121.994804779,"Maple, Red (Acer rubrum)",12
47.5853031028,-121.995075654,"Planetree, London (Platanus hybrida)",17
47.5852697578,-121.995340349,"Planetree, London (Platanus hybrida)",18
47.5840169257,-121.994645357,"Maple, Red (Acer rubrum)",9
47.5839447832,-121.994641792,"Maple, Red (Acer rubrum)",9
47.5838577311,-121.994639652,"Maple, Red (Acer rubrum)",8
47.5838149264,-121.994641792,"Maple, Red (Acer rubrum)",8
47.583708636,-121.99464607,"Maple, Red (Acer rubrum)",8
47.5837451884,-121.99439722,"Maple, Red (Acer rubrum)",7
47.5837499979,-121.994298108,"Maple, Red (Acer rubrum)",9
47.5837538455,-121.994182596,"Pear, Callery (Pyrus calleryana)",4
47.5836009026,-121.994507741,"Maple, Red (Acer rubrum)",8
47.5836975742,-121.994498471,"Maple, Red (Acer rubrum)",8
47.5835908025,-121.994642505,"Maple, Red (Acer rubrum)",10
47.5834902832,-121.994504175,"Maple, Red (Acer rubrum)",10
47.5834830688,-121.994648209,"Maple, Red (Acer rubrum)",8
47.5832690436,-121.994506315,"Maple, Red (Acer rubrum)",10
47.5834085208,-121.9946532,"Maple, Red (Acer rubrum)",6
47.5833368584,-121.994647496,"Maple, Red (Acer rubrum)",8
47.583253172,-121.994655339,"Maple, Red (Acer rubrum)",8
47.583174776,-121.994659617,"Maple, Red (Acer rubrum)",8
47.5831127325,-121.994651061,"Maple, Red (Acer rubrum)",8
47.5830290457,-121.994656052,"Maple, Red (Acer rubrum)",8
47.5830511699,-121.994510593,"Maple, Red (Acer rubrum)",10
47.5829400683,-121.994659617,"Maple, Red (Acer rubrum)",10
47.5828275237,-121.994514871,"Maple, Red (Acer rubrum)",8
47.5828799483,-121.994657478,"Maple, Red (Acer rubrum)",9
47.5827871229,-121.994656052,"Maple, Red (Acer rubrum)",8
47.5827029547,-121.994655339,"Maple, Red (Acer rubrum)",8
47.582648125,-121.994658191,"Maple, Red (Acer rubrum)",8
47.5825538563,-121.994654626,"Maple, Red (Acer rubrum)",8
47.5824730544,-121.99466033,"Maple, Red (Acer rubrum)",9
47.5823912905,-121.99481292,"Maple, Red (Acer rubrum)",10
47.5823936953,-121.994971215,"Maple, Red (Acer rubrum)",8
47.6111024183,-121.993294105,"Maple, Red (Acer rubrum)",6
47.6111298183,-121.993303375,"Maple, Red (Acer rubrum)",6
47.6111817339,-121.993242053,"Maple, Red (Acer rubrum)",4
47.6110702114,-121.993257027,"Pine (Pinus species)",16
47.6110639623,-121.993184297,"Pine (Pinus species)",14
47.6110990534,-121.993233497,"Pine (Pinus species)",9
47.6111437586,-121.993232784,"Pine (Pinus species)",18
47.6111793304,-121.993195706,"Pine (Pinus species)",7
47.6111101095,-121.99308875,"Katsura Tree (Cercidiphyllum japonicum)",7
47.6111663515,-121.993139376,"Katsura Tree (Cercidiphyllum japonicum)",5
47.6111913479,-121.993146506,"Katsura Tree (Cercidiphyllum japonicum)",5
47.5725572397,-121.995777685,"Sweetgum, Common (Liquidambar styraciflua)",13
47.5725419528,-121.995723098,"Sweetgum, Common (Liquidambar styraciflua)",14
47.5725238865,-121.995664391,"Sweetgum, Common (Liquidambar styraciflua)",14
47.5837548074,-121.994032145,"Pear, Callery (Pyrus calleryana)",4
47.5837658693,-121.993897381,"Pear, Callery (Pyrus calleryana)",2
47.5827544176,-121.993547992,"Pear, Callery (Pyrus calleryana)",3
47.5826822733,-121.993631418,"Pear, Callery (Pyrus calleryana)",2
47.5826125338,-121.993715556,"Pear, Callery (Pyrus calleryana)",2
47.5825644375,-121.993782582,"Pear, Callery (Pyrus calleryana)",3
47.5825100887,-121.99389025,"Pear, Callery (Pyrus calleryana)",4
47.5824855595,-121.993584357,"Pear, Callery (Pyrus calleryana)",6
47.5825831951,-121.993586496,"Pear, Callery (Pyrus calleryana)",4
47.5826582252,-121.993491662,"Pear, Callery (Pyrus calleryana)",4
47.5785801997,-121.994341135,"Spruce (Picea species)",5
47.5785465298,-121.994341135,"Spruce (Picea species)",5
47.5785547068,-121.994383917,"Spruce (Picea species)",5
47.6117978275,-121.992453197,"Katsura Tree (Cercidiphyllum japonicum)",11
47.6117328803,-121.992444165,"Katsura Tree (Cercidiphyllum japonicum)",9
47.6116760514,-121.992448681,"Katsura Tree (Cercidiphyllum japonicum)",11
47.6115420974,-121.99249685,"Katsura Tree (Cercidiphyllum japonicum)",8
47.6115126681,-121.99252244,"Katsura Tree (Cercidiphyllum japonicum)",11
47.6114741055,-121.992538999,"Katsura Tree (Cercidiphyllum japonicum)",11
47.5836845884,-121.993248517,"Maple, Red (Acer rubrum)",7
47.5836076359,-121.993247091,"Maple, Red (Acer rubrum)",10
47.5837504789,-121.993686322,"Pear, Callery (Pyrus calleryana)",4
47.5837504789,-121.993538723,"Maple, Red (Acer rubrum)",8
47.5837163313,-121.993421785,"Maple, Red (Acer rubrum)",8
47.5836225454,-121.993374724,"Maple, Red (Acer rubrum)",8
47.5834686402,-121.993249943,"Maple, Red (Acer rubrum)",10
47.5835090404,-121.993386846,"Maple, Red (Acer rubrum)",10
47.583363792,-121.993377576,"Maple, Red (Acer rubrum)",8
47.5832493244,-121.993248517,"Maple, Red (Acer rubrum)",9
47.5833358965,-121.993247804,"Maple, Red (Acer rubrum)",10
47.5832714484,-121.993387559,"Maple, Red (Acer rubrum)",10
47.5831281231,-121.99339968,"Maple, Red (Acer rubrum)",9
47.5830300077,-121.993268482,"Maple, Red (Acer rubrum)",8
47.5831213897,-121.993249943,"Maple, Red (Acer rubrum)",10
47.5829280443,-121.993298429,"Maple, Red (Acer rubrum)",10
47.5830208694,-121.993401107,"Maple, Red (Acer rubrum)",9
47.5828275236,-121.993355472,"Maple, Red (Acer rubrum)",6
47.5829112107,-121.993452445,"Maple, Red (Acer rubrum)",6
47.5828361809,-121.993502358,"Maple, Red (Acer rubrum)",6
47.5827342172,-121.993420359,"Pear, Callery (Pyrus calleryana)",5
47.5799954261,-121.993449358,"Spruce (Picea species)",7
47.5799800345,-121.993413706,"Spruce (Picea species)",8
47.5799646429,-121.993442228,"Spruce (Picea species)",6
47.5762188193,-121.993648579,"Pine (Pinus species)",5
47.5781520212,-121.993093324,"Spruce (Picea species)",6
47.5781462491,-121.99312541,"Spruce (Picea species)",7
47.578253891,-121.993165896,"Spruce, Blue (Picea pungens)",6
47.578122199,-121.993094037,"Spruce (Picea species)",7
47.5853857706,-121.99117423,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",26
47.5854455136,-121.991335931,"Fir, Douglas (Pseudotsuga menziesii)",13
47.585411474,-121.991236027,"Cedar, Western Red (Thuja plicata)",2
47.5798101186,-121.991718543,"Maple, Vine (Acer circinatum)",1
47.5791057047,-121.991676851,"Pine (Pinus species)",11
47.5797329182,-121.9915756,"Plum (Prunus species)",14
47.5792403831,-121.991731755,"Pine (Pinus species)",18
47.5794145024,-121.991752433,"Pine (Pinus species)",20
47.5788998386,-121.991647617,"Ash (Fraxinus species)",19
47.5851632127,-121.989841772,"Fir, Douglas (Pseudotsuga menziesii)",15
47.5798356109,-121.991741361,"Maple, Vine (Acer circinatum)",1
47.579830801,-121.991708561,"Pine (Pinus species)",12
47.5806568899,-121.990091056,"Fir, Douglas (Pseudotsuga menziesii)",25
47.580181679,-121.990041143,"Plum (Prunus species)",15
47.5802783569,-121.990071804,"Plum (Prunus species)",13
47.5803841733,-121.990071091,"Plum (Prunus species)",13
47.5802418021,-121.990046848,"Plum (Prunus species)",17
47.5845370261,-121.989126596,"Fir, Douglas (Pseudotsuga menziesii)",20
47.5785466045,-121.989329045,"Maple, Vine (Acer circinatum)",1
47.5785605535,-121.989315498,"Maple, Vine (Acer circinatum)",1
47.5785615155,-121.989363984,"Maple, Vine (Acer circinatum)",1
47.5785547815,-121.989353289,"Maple, Vine (Acer circinatum)",1
47.5915261646,-121.988980386,"Maple, Red (Acer rubrum)",6
47.5916257068,-121.988946874,"Maple, Red (Acer rubrum)",6
47.5917036093,-121.988924056,"Maple, Red (Acer rubrum)",2
47.5917714132,-121.988914787,"Maple, Red (Acer rubrum)",2
47.5918478728,-121.988899813,"Maple, Red (Acer rubrum)",5
47.5916656198,-121.988897674,"Cedar, Incense (Calocedrus decurrens)",3
47.5920503219,-121.98892263,"Maple, Red (Acer rubrum)",7
47.5921493823,-121.988956856,"Maple, Red (Acer rubrum)",7
47.5798853915,-121.986696285,"Plum (Prunus species)",2
47.5797632205,-121.987612538,"Maple (Acer species)",6
47.5911438631,-121.989348314,"Maple, Red (Acer rubrum)",6
47.5912337884,-121.989254906,"Maple, Red (Acer rubrum)",4
47.5911943559,-121.989221393,"Cedar, Incense (Calocedrus decurrens)",2
47.591235231,-121.989156507,"Cedar, Incense (Calocedrus decurrens)",2
47.5910731731,-121.989448139,"Maple, Red (Acer rubrum)",8
47.5821802478,-121.987841743,"Fir, Douglas (Pseudotsuga menziesii)",1
47.5822216109,-121.987919464,"Fir, Douglas (Pseudotsuga menziesii)",8
47.582149466,-121.987805378,"Fir, Douglas (Pseudotsuga menziesii)",10
47.5821672617,-121.987826056,"Fir, Douglas (Pseudotsuga menziesii)",14
47.5822293064,-121.987932298,"Alder, Red (Alnus rubra)",6
47.5821951578,-121.987873116,"Fir, Douglas (Pseudotsuga menziesii)",8
47.5822442164,-121.987952976,"Fir, Douglas (Pseudotsuga menziesii)",11
47.5822086249,-121.987893081,"Fir, Douglas (Pseudotsuga menziesii)",16
47.5915964927,-121.987505576,"Maple, Red (Acer rubrum)",8
47.5916570835,-121.987365821,"Maple, Red (Acer rubrum)",11
47.582134075,-121.987788978,"Fir, Douglas (Pseudotsuga menziesii)",13
47.5785102297,-121.987151203,"Cedar, Western Red (Thuja plicata)",15
47.5785164827,-121.987175446,"Cedar, Port Orford (Chamaecyparis lawsoniana)",17
47.5784871417,-121.987169742,"Cedar, Atlas (Cedrus atlantica)",13
47.5784852177,-121.987202541,"Cedar, Western Red (Thuja plicata)",13
47.5784611676,-121.987232489,"Ash (Fraxinus species)",13
47.5784327886,-121.987252454,"Fir, Douglas (Pseudotsuga menziesii)",8
47.5784265356,-121.98726315,"Cedar, Port Orford (Chamaecyparis lawsoniana)",12
47.5784202826,-121.987018578,"Plum (Prunus species)",15
47.5783539044,-121.987338732,"Plum (Prunus species)",6
47.5921211301,-121.986669183,"Maple, Red (Acer rubrum)",9
47.5922274035,-121.986312665,"Maple, Red (Acer rubrum)",15
47.5921567149,-121.986189309,"Maple, Red (Acer rubrum)",16
47.5920788131,-121.986075936,"Maple, Red (Acer rubrum)",14
47.5920153375,-121.98601818,"Maple, Red (Acer rubrum)",14
47.591966769,-121.986828191,"Maple, Red (Acer rubrum)",12
47.5920494797,-121.986746191,"Maple, Red (Acer rubrum)",12
47.5918321233,-121.987020711,"Maple, Red (Acer rubrum)",10
47.5918984845,-121.986924451,"Maple, Red (Acer rubrum)",6
47.5914059889,-121.986381408,"Maple, Red (Acer rubrum)",15
47.5909328739,-121.986387533,"Maple, Red (Acer rubrum)",13
47.5911079162,-121.986384681,"Maple, Red (Acer rubrum)",13
47.5907001245,-121.986389673,"Maple, Red (Acer rubrum)",12
47.5904918995,-121.986393951,"Maple, Red (Acer rubrum)",11
47.5902399124,-121.986388247,"Maple, Red (Acer rubrum)",14
47.5898364421,-121.986406785,"Maple, Red (Acer rubrum)",13
47.5899922522,-121.986405359,"Maple, Red (Acer rubrum)",13
47.5896464878,-121.986407498,"Maple, Red (Acer rubrum)",9
47.5895248205,-121.986398942,"Maple, Red (Acer rubrum)",9
47.5919797527,-121.985742235,"Maple, Red (Acer rubrum)",13
47.5920590972,-121.985836356,"Maple, Red (Acer rubrum)",11
47.5921557532,-121.985951155,"Maple, Red (Acer rubrum)",12
47.5922403871,-121.986073797,"Maple, Red (Acer rubrum)",9
47.59232454,-121.986244926,"Maple, Red (Acer rubrum)",5
47.5912285432,-121.985140723,"Maple, Red (Acer rubrum)",16
47.591004932,-121.985149279,"Maple, Red (Acer rubrum)",14
47.5869311151,-121.986246638,"Maple, Red (Acer rubrum)",3
47.5868974504,-121.986496914,"Maple, Red (Acer rubrum)",4
47.586862343,-121.986715816,"Maple, Red (Acer rubrum)",5
47.5829527697,-121.986880528,"Fir, Douglas (Pseudotsuga menziesii)",5
47.5830797428,-121.987081604,"Alder, Red (Alnus rubra)",8
47.5906875901,-121.974480865,"Maple, Red (Acer rubrum)",10
47.59053969,-121.974229876,"Maple, Red (Acer rubrum)",10
47.590437955,-121.974052409,"Maple, Red (Acer rubrum)",8
47.5903644321,-121.973930717,"Maple, Red (Acer rubrum)",6
47.5900771789,-121.973533951,"Maple, Red (Acer rubrum)",17
47.5902888886,-121.982822638,"Plum (Prunus species)",3
47.5901306749,-121.982875403,"Plum (Prunus species)",6
47.5900364197,-121.982943142,"Plum (Prunus species)",6
47.5869710316,-121.982146673,"Magnolia, Southern (Magnolia grandiflora)",5
47.5869416953,-121.982422618,"Magnolia, Southern (Magnolia grandiflora)",1
47.5869575658,-121.98224222,"Magnolia, Southern (Magnolia grandiflora)",5
47.5869277486,-121.982512461,"Magnolia, Southern (Magnolia grandiflora)",3
47.5869503519,-121.98232921,"Magnolia, Southern (Magnolia grandiflora)",4
47.5975286082,-121.984996395,"Maple, Red (Acer rubrum)",5
47.5974386937,-121.985001386,"Maple, Red (Acer rubrum)",4
47.5973656081,-121.985014934,"Maple, Red (Acer rubrum)",4
47.5972949265,-121.985021351,"Maple, Red (Acer rubrum)",4
47.5972256872,-121.98502563,"Maple, Red (Acer rubrum)",4
47.5971545246,-121.985032047,"Linden, Littleleaf (Tilia cordata)",4
47.5970872085,-121.98503989,"Linden, Littleleaf (Tilia cordata)",4
47.5970227773,-121.985053438,"Linden, Littleleaf (Tilia cordata)",4
47.5969540186,-121.985052725,"Linden, Littleleaf (Tilia cordata)",4
47.5968857405,-121.985054151,"Linden, Littleleaf (Tilia cordata)",3
47.5967948633,-121.985036325,"Linden, Littleleaf (Tilia cordata)",3
47.5967429334,-121.985027769,"Linden, Littleleaf (Tilia cordata)",3
47.5966626343,-121.984997821,"Linden, Littleleaf (Tilia cordata)",2
47.5983349464,-121.98430261,"Maple, Red (Acer rubrum)",3
47.5984094731,-121.984112229,"Maple, Red (Acer rubrum)",3
47.5983296574,-121.984549321,"Maple, Red (Acer rubrum)",3
47.5982575346,-121.984468747,"Maple, Red (Acer rubrum)",5
47.5980065466,-121.984732571,"Maple, Red (Acer rubrum)",5
47.5981291558,-121.984629894,"Maple, Red (Acer rubrum)",5
47.5981147312,-121.984810292,"Maple, Red (Acer rubrum)",4
47.5979286535,-121.984783197,"Maple, Red (Acer rubrum)",5
47.5976040977,-121.98484737,"Maple, Red (Acer rubrum)",3
47.5974737941,-121.984865196,"Maple, Red (Acer rubrum)",5
47.5973362776,-121.984883022,"Maple, Red (Acer rubrum)",4
47.59719828,-121.98489657,"Maple, Red (Acer rubrum)",4
47.5965847392,-121.984960743,"Maple, Red (Acer rubrum)",3
47.5968761239,-121.984918674,"Maple, Red (Acer rubrum)",4
47.5966756168,-121.984860918,"Maple, Red (Acer rubrum)",5
47.5964525096,-121.984868761,"Maple, Red (Acer rubrum)",4
47.5965222307,-121.984768223,"Maple, Red (Acer rubrum)",5
47.5963361473,-121.984766797,"Maple, Red (Acer rubrum)",5
47.5962346907,-121.984624903,"Maple, Red (Acer rubrum)",4
47.596207283,-121.984581407,"Maple, Red (Acer rubrum)",4
47.5963553808,-121.98459852,"Maple, Red (Acer rubrum)",4
47.5960952477,-121.984406,"Maple, Red (Acer rubrum)",5
47.5962303632,-121.984418122,"Maple, Red (Acer rubrum)",5
47.5916955225,-121.976211169,"Maple, Red (Acer rubrum)",15
47.5915784016,-121.975953842,"Maple, Red (Acer rubrum)",17
47.5914629902,-121.975737078,"Maple, Red (Acer rubrum)",15
47.5953389632,-121.980578127,"Pine (Pinus species)",20
47.5952945117,-121.980543901,"Maple, Red (Acer rubrum)",12
47.5952346731,-121.980489393,"Pine (Pinus species)",15
47.5951919311,-121.980498267,"Pine (Pinus species)",24
47.5951004633,-121.980394322,"Maple, Red (Acer rubrum)",20
47.5950295114,-121.980344884,"Spruce (Picea species)",20
47.6009412629,-121.979785863,"Maple, Red (Acer rubrum)",18
47.6004694415,-121.979879667,"Maple, Red (Acer rubrum)",8
47.6002189983,-121.979944316,"Maple, Red (Acer rubrum)",14
47.5996762248,-121.980134459,"Maple, Red (Acer rubrum)",12
47.5994232135,-121.980254883,"Maple, Red (Acer rubrum)",14
47.5978307528,-121.981345038,"Pine (Pinus species)",15
47.5970631404,-121.981464195,"Spruce (Picea species)",12
47.5969109843,-121.981464195,"Maple, Red (Acer rubrum)",13
47.5966571048,-121.98138687,"Maple, Red (Acer rubrum)",16
47.5964100626,-121.981301939,"Maple, Red (Acer rubrum)",15
47.5961826802,-121.981206867,"Maple, Red (Acer rubrum)",15
47.5959134103,-121.981085176,"Maple, Red (Acer rubrum)",14
47.5957108159,-121.98092799,"Maple, Red (Acer rubrum)",14
47.595649268,-121.980889962,"Cedar, Western Red (Thuja plicata)",27
47.5992514044,-121.980399392,"Cedar, Western Red (Thuja plicata)",20
47.5991684914,-121.980433618,"Maple, Red (Acer rubrum)",13
47.5990189057,-121.980527422,"Cedar, Western Red (Thuja plicata)",25
47.5989197515,-121.980575592,"Maple, Red (Acer rubrum)",16
47.5988248711,-121.980656719,"Cedar, Western Red (Thuja plicata)",12
47.5987487956,-121.980721368,"Cedar, Western Red (Thuja plicata)",16
47.5986675914,-121.9807632,"Maple, Red (Acer rubrum)",14
47.5986103209,-121.980837989,"Maple, Paperbark (Acer griseum)",1
47.5984239778,-121.980907708,"Maple, Red (Acer rubrum)",15
47.5983966247,-121.980959681,"Cedar, Western Red (Thuja plicata)",20
47.5982325054,-121.981073767,"Cedar, Western Red (Thuja plicata)",20
47.5981914755,-121.981081373,"Maple, Red (Acer rubrum)",17
47.5981188182,-121.98115236,"Cedar, Western Red (Thuja plicata)",15
47.5977033881,-121.981362785,"Maple, Red (Acer rubrum)",14
47.5976606481,-121.98139194,"Pine (Pinus species)",12
47.5976093602,-121.981409687,"Pine (Pinus species)",15
47.5974478028,-121.981461659,"Maple, Red (Acer rubrum)",11
47.5974016435,-121.9814718,"Cedar, Western Red (Thuja plicata)",12
47.5971614433,-121.981489547,"Maple, Red (Acer rubrum)",16
47.5909150063,-121.98451325,"Plum (Prunus species)",5
47.5909294329,-121.984363512,"Plum (Prunus species)",4
47.5909352035,-121.984255843,"Plum (Prunus species)",2
47.5971567399,-121.979249529,"Dogwood, Pacific (Cornus nuttallii)",5
47.597173836,-121.979295163,"Dogwood, Pacific (Cornus nuttallii)",4
47.5933715176,-121.976838512,"Linden, Littleleaf (Tilia cordata)",9
47.5931514478,-121.976899188,"Linden, Littleleaf (Tilia cordata)",8
47.5930403677,-121.976904893,"Maple, Red (Acer rubrum)",9
47.5928446546,-121.977182264,"Katsura Tree (Cercidiphyllum japonicum)",5
47.5928715832,-121.977062474,"Maple, Red (Acer rubrum)",7
47.5927927208,-121.977327011,"Katsura Tree (Cercidiphyllum japonicum)",4
47.5926955851,-121.97748174,"Katsura Tree (Cercidiphyllum japonicum)",6
47.5932538721,-121.976864963,"Linden, Littleleaf (Tilia cordata)",8
47.594234928,-121.976676256,"Linden, Littleleaf (Tilia cordata)",7
47.5941528619,-121.976596396,"Linden, Littleleaf (Tilia cordata)",8
47.5939340183,-121.976773863,"Linden, Littleleaf (Tilia cordata)",8
47.5939716321,-121.976757384,"Linden, Littleleaf (Tilia cordata)",8
47.5941041351,-121.976659777,"Linden, Littleleaf (Tilia cordata)",10
47.5939947133,-121.976893019,"Linden, Littleleaf (Tilia cordata)",7
47.5937921114,-121.976938654,"Linden, Littleleaf (Tilia cordata)",6
47.5937356905,-121.976781469,"Maple, Red (Acer rubrum)",8
47.5937468037,-121.976933583,"Linden, Littleleaf (Tilia cordata)",6
47.5934843602,-121.976863864,"Linden, Littleleaf (Tilia cordata)",8
47.5935476203,-121.976881611,"Maple, Red (Acer rubrum)",9
47.5926859677,-121.976683851,"Maple, Red (Acer rubrum)",5
47.592577291,-121.976236777,"Maple, Red (Acer rubrum)",6
47.5925402639,-121.976407193,"Maple, Red (Acer rubrum)",5
47.5925114116,-121.976353002,"Maple, Red (Acer rubrum)",5
47.5924402426,-121.975952988,"Maple, Red (Acer rubrum)",6
47.5923887892,-121.976067074,"Maple, Red (Acer rubrum)",4
47.5924104285,-121.975878832,"Maple, Red (Acer rubrum)",6
47.5922753032,-121.975582921,"Maple, Red (Acer rubrum)",6
47.5923604177,-121.976015022,"Maple, Red (Acer rubrum)",4
47.5922483742,-121.975533722,"Maple, Red (Acer rubrum)",6
47.5921089206,-121.975260629,"Maple, Red (Acer rubrum)",4
47.5920584286,-121.975382558,"Maple, Red (Acer rubrum)",7
47.5920339039,-121.975333358,"Maple, Red (Acer rubrum)",6
47.5918569412,-121.975008213,"Maple, Red (Acer rubrum)",6
47.5918732911,-121.975043865,"Maple, Red (Acer rubrum)",5
